reviewID,saleID,sellerID,buyerID,comment,txnID,stars
2872,B000WEJYM4,A3KCKECEO3E2AN,A1NU8K0Y5J5V3H,I really didn't see a difference with 2007 than 2003.  The only thing MS has seemed to add was the u,2872,4
2873,B000WEJYM4,A3KCKECEO3E2AN,A3M1PA1C98XNGN,"I've been using Outlook for over 10 years, and every time Office upgrades it's difficult to figure o",2873,4
2874,B000WEJYM4,A3KCKECEO3E2AN,A1FRADBDXQPJJC,This version is not very different from the current 2003 Outlook that I use. It's better to think of,2874,4
2875,B000WEJYM4,A3KCKECEO3E2AN,A32B6XWNR55SRL,This is a very good product but you need to integrate it with the other Microsoft 2007 products.  Mi,2875,4
2876,B000WEJYM4,A3KCKECEO3E2AN,A1WWGLU3COINYG,I love  the way the new interface looks!  It works perfectly and is pleasant to look at.  My only is,2876,4
2877,B000WEJYM4,A3KCKECEO3E2AN,A34VRVI4CSI5RQ,"I have never been especially fond of Outlook, but I was willing to give it another try with this ver",2877,3
2878,B000WEJYM4,A3KCKECEO3E2AN,A7C77J4MH94B6,I picked up Outlook 2007 with Business Contact Manager because I needed a better way to track my cus,2878,3
2879,B000WEJYM4,A3KCKECEO3E2AN,ABK0V7DLYO5NU,I will be reinstalling Office 2003 after discovering that this was inferior. Kind of reminds me of a,2879,2
2880,B000WEJYM4,A3KCKECEO3E2AN,AVBLGXSWRN666,"I have been using this program on a PC with Office 2007 installed, and upgraded from Outlook 2003 wi",2880,3
2881,B000WEJYM4,A3KCKECEO3E2AN,AE12AEJFCOGGY,"This is going to be an unsatisfactory review, because despite repeated attempts and the assistance o",2881,3
2882,B000WEJYM4,A3KCKECEO3E2AN,A1IU7S4HCK1XK0,letting them to work seamlessly. But it also has a prioritization feature that lets you set up to-do,2882,4
2883,B000WEJYM4,A3KCKECEO3E2AN,A3FBTJCCNQXW2U,I'm not exactly sure why Microsoft sells this product on it's own. I prefer to buy the entire Micros,2883,3
2884,B000WEJYM4,A3KCKECEO3E2AN,A3LLP0VSTSABK2,I installed Outlook 2007 with Business Contact Manager on a Windows XP machine with a 1.6GHz process,2884,3
2885,B000WEJYM4,A3KCKECEO3E2AN,A2PNOU7NXB1JE4,"Since I already have an older version Microsoft Office, I had Outlook but not with all the updated f",2885,3
2886,B000WEG0H6,A8SPPHKETDZ41,A27JQB7JMGFLKR,works with VERSA CHECK SOFTWARE and most other check printing software at a cheaper price.,2886,5
2887,B000WEG0H6,A8SPPHKETDZ41,A2SKEQT0WTB954,"For those who have the software and like printing their own checks, it is hard to beat this huge pac",2887,5
2888,B000WF100C,A1MDDJ2XUPZZOE,A3ULWD7PM5OFKU,PC Mag [...] had rated this very highly which is how I learned of it.  The full article is available,2888,5
2889,B000WF100C,A1MDDJ2XUPZZOE,A3C08BZRVV500V,"I bought a new LaCie External Hard Drive, and this software came with it. Quite simply, it doesn't w",2889,2
2890,B000WMQYLA,A1PMW3A3WBYS23,A3NHUQ33CFH3VM,"Not too long ago, I wrote a 20-page business plan just from scratch.  Maybe that was a good exercise",2890,5
2891,B000WMUHEU,A1MDDJ2XUPZZOE,AOVSHXKHUYMII,"This thing was purchased so long ago, I don't really remember it working that well.  Would NOT buy a",2891,2
2892,B000WMUHEU,A1MDDJ2XUPZZOE,ABOYCZON8UEGJ,"I got this to wipe out my hard drive on my pc, but it is instead to clean the registry.  The descrip",2892,2
2893,B000WMUHEU,A1MDDJ2XUPZZOE,AKYDGCKCY7H9F,"If you use the one click it may hang up the first time (I don't know why), but just do it again and
",2893,4
2894,B000WMUHEU,A1MDDJ2XUPZZOE,A3TIACCF9FM8PB,"I am afraid to install it on my system,I have a 64 bit window 7 OS...system requirements are vista 3",2894,1
2895,B000WMUHEU,A1MDDJ2XUPZZOE,A3ETKAYC6QUMI0,Used online cleaners much more expensive.  The Amazon Cleaner was wonderful freed up junk and clutte,2895,5
2896,B000WMUHEU,A1MDDJ2XUPZZOE,A2R0MYROYFQIXY,"I am glad that I purchased the WinCleaner one click
It works great on Three machines, not just one!!",2896,5
2897,B000WMUHEU,A1MDDJ2XUPZZOE,A11KZ906QD08C5,I have installed the Win Cleaner program on both XP and Vista.  When I tried to update them I was in,2897,2
2898,B000WMUHEU,A1MDDJ2XUPZZOE,AAJOV2S9O7OO,"As with most PCs, the time it takes for my computer to boot up has increased dramatically since I bo",2898,2
2899,B000WMUHEU,A1MDDJ2XUPZZOE,A2M3KEMN3U4IBO,"I tried 3 other pc cleaner maintenance  software but made my  pc more trouble.
This one is easy and ",2899,5
2900,B000WMUHEU,A1MDDJ2XUPZZOE,A1FV6SJ6Z27O1E,"I was amazed at how quickly the software installs & updates.

I installed WinCleaner on a PC that I ",2900,5
2901,B000WMUHEU,A1MDDJ2XUPZZOE,A2PK64OVZA1U8Z,I really like this software.  It's very easy to use and very fast.  I recognize the need for keeping,2901,5
2902,B000WMUHEU,A1MDDJ2XUPZZOE,AGTO21BHY08LF,"I am a software tech-
UPDATE!- I'd now have to give this a 1!-

I read all the rave reviews on Amazo",2902,4
2903,B000WMUHEU,A1MDDJ2XUPZZOE,A2EZTM9WY5B5IL,Wincleaner gets rid of register problems and useless files. It cleans out cache memory. It will spee,2903,5
2904,B000WMUHEU,A1MDDJ2XUPZZOE,A1V0BPMQVY24VX,"Hello, Says it can make my laptop run faster. I tried it and it did. It claims it is easy to use. Ye",2904,5
2905,B000WPWYJS,A1PMW3A3WBYS23,A19RGDJPNZ7NZ,The software is certainly user friendly and does what it should (this is my third year of using it) ,2905,3
2906,B000WPWYJS,A1PMW3A3WBYS23,ABXANRX4GPYRZ,"Unlike Turbo Tax Basic this software provides everything you need to do your return correct.

I used",2906,5
2907,B000WPWYJS,A1PMW3A3WBYS23,AE95Z3K6GVIC3,I tried the Taxcut this year because Turboax marketing was confusing.  This is how I read : Turbotax,2907,5
2908,B000WPWYJS,A1PMW3A3WBYS23,A3TIACCF9FM8PB,I FIND THIS SOFTWARE HARD TO USE.  IT IS MUCH FASTER TO DO IT BY HAND. EVERY YEAR I HAVE A ACCOUNTAN,2908,2
2909,B000WPWYJS,A1PMW3A3WBYS23,A3OH101U0CPUC7,TaxCut offers individuals a powerful option for preparing an income tax return that is relatively ea,2909,5
2910,B000WQ10LK,AO0DSC1DYT834,AVBRHXLYULLMX,"I was told by Amazon that I would receive my product on January 3rd.  I received it today, December ",2910,5
2911,B000WQ10LK,AO0DSC1DYT834,A3OH101U0CPUC7,TaxCut offers individuals a powerful option for preparing an income tax return that is relatively ea,2911,5
2912,B000WQ10LK,AO0DSC1DYT834,A2NSXY5L42ZUGO,"Plus,  It is cheaper than Turbo Tax.

Minus,  It isn't worth as much as Turbo Tax.  Maybe if you hav",2912,2
2913,B000WQ10LK,AO0DSC1DYT834,A1QVFHPY8418HC,I guess this review is kind of late considering April 15 is two days away but better late than never,2913,5
2914,B000WQ10LK,AO0DSC1DYT834,A2LKYBW6V90PMJ,I like this program - in general - much more than Turbo Tax because it installs fully the first time,2914,3
2915,B000WQ10LK,AO0DSC1DYT834,AAGB0XWYNI8SK,"Okay, long time user, less and less happy last few years.  This year is the final straw.  They chagn",2915,1
2916,B000WQ10LK,AO0DSC1DYT834,A173GBQFXDGR72,I have used tax cut for the last 5 years with no problem.  I will use again.,2916,5
2917,B000WQ10LK,AO0DSC1DYT834,A1KZJ48K3NVTC5,I've used the H&R TaxCut programs for a number of years to prepare my federal and state tax returns.,2917,5
2918,B000WQ10LK,AO0DSC1DYT834,AF0YK383VWX49,"I generally like TaxCut and have used it before, but ... The TaxCut Federal + State has an error.  W",2918,1
2919,B000WPYZEA,A1BT6TL7UCIC5Y,A2LHL3RYUYLCN8,I agree with other comments about the significant price increase that H&R put forth this year. I've ,2919,2
2920,B000WPYZEA,A1BT6TL7UCIC5Y,A2LKYBW6V90PMJ,I like this program - in general - much more than Turbo Tax because it installs fully the first time,2920,3
2921,B000WPYZEA,A1BT6TL7UCIC5Y,A16K26BEGNCXXQ,I was initially hesitant to purchase this instead of Turbo Tax due to the problems listed in these r,2921,4
2922,B000WPYZEA,A1BT6TL7UCIC5Y,A6R7WVAB8SRFJ,First time user of the product after a decade+ of using TurboTax. The TurboTax price increases final,2922,5
2923,B000WPYZEA,A1BT6TL7UCIC5Y,A1U2H8AQQHWSNK,"As an old Dos user of the original personal tax return software published by Parsons, I like this so",2923,4
2924,B000WR2F2M,A2N2XU3U2LYUZS,A1E0XB78OUMY2T,"If you do any programming or statistical analysis with Office, stay away from this ripoff!!!  VBA an",2924,1
2925,B000WR2F2M,A2N2XU3U2LYUZS,A2VAD79S4A06DD,"Yes Mac users, now you too can have all the joy previously reserved to PC users.
Just kidding.
Offic",2925,4
2926,B000WR2F2M,A2N2XU3U2LYUZS,A24B990VP9QC6C,"We have used MS Office on Windows machines for years, and decided to try it on our Mac.

It installe",2926,5
2927,B000WR2F2M,A2N2XU3U2LYUZS,A3FY1GXS48WR8B,It has most of the functionality that the standard Windows based office package. I'm on a Power PC I,2927,4
2928,B000WR2F2M,A2N2XU3U2LYUZS,A13JDHPNAD2L0P,Microsoft Office for Mac is the worst software I've ever wasted my money on. I paid like $400 for it,2928,1
2929,B000WR2F2M,A2N2XU3U2LYUZS,A105S56ODHGJEK,"I have to hand it to Microsoft for Office 2008's ease of installation. Usually, when I purchase any ",2929,3
2930,B000WR2F2M,A2N2XU3U2LYUZS,A2EF8N7ZE7ONWX,"The main reason to use Microsoft Office is to take advantage of its ubiquity, and the huge investmen",2930,4
2931,B000WR2F2M,A2N2XU3U2LYUZS,A15IH0ZQ87H51P,"I am in the research sector, and we use Excel quite often for large volumes of data, so when this ca",2931,1
2932,B000WR2F2M,A2N2XU3U2LYUZS,A2WM1KL9DQSQ18,"I've always used Open Office on my Macintosh, and for most things Open Office does just fine.  Howev",2932,5
2933,B000WR2F2M,A2N2XU3U2LYUZS,AEM57NVIFQ8B9,I have been waiting for the new update of the Mac version of Office. I have tried other alternatives,2933,5
2934,B000WR2F2M,A2N2XU3U2LYUZS,AE12AEJFCOGGY,"This version of Office was designed for the Mac, so in theory it should work better than the previou",2934,3
2935,B000WR2F2M,A2N2XU3U2LYUZS,AX7317G153T8W,While many power users used to the more technical features of Office may find Office 2008 for Mac la,2935,4
2936,B000WR2F2M,A2N2XU3U2LYUZS,A3QU3O79AGNWCY,It works as advertised.  I have both MAC and PC platforms and for MAC there are cheaper solutions av,2936,4
2937,B000WR2F2M,A2N2XU3U2LYUZS,AG8E2F0G98ZTB,"This is much better than other Microsoft Office for Mac software I've had in the past, but still has",2937,4
2938,B000WR2F2M,A2N2XU3U2LYUZS,A1143YEAZYMYHJ,"I will be honest, I'm not a big MAC person. Yes, I have one, and yes I use it. But, my primary compu",2938,4
2939,B000WR2F2M,A2N2XU3U2LYUZS,A1ZCSSCAGBCD49,"Microsoft Office 2008 for Mac:

I previously reviewed the Home & Student Edition on my old G4 Mac Mi",2939,2
2940,B000WR2F2M,A2N2XU3U2LYUZS,A1C0SOX7DPXY65,"If you have used previous versions of this software suite on your Mac before, you will probably noti",2940,2
2941,B000WR2F2M,A2N2XU3U2LYUZS,A1GWG5CWLKJ7ET,"I would avoid this edition, just like I avoided Vista; these are poor quality programs.

You need to",2941,3
2942,B000WR2F2M,A2N2XU3U2LYUZS,ARADXCOUVBS09,I've owned a lot of Macs over the years (starting before that with an Apple Lisa of all things) but ,2942,4
2943,B000WR2F2M,A2N2XU3U2LYUZS,A3ESYTN416ZLQ,I'm a recent convert to the Mac and I was wanting a nice Home Office software package and this does ,2943,5
2944,B000WR2F2M,A2N2XU3U2LYUZS,A39O4B6IUNYTT8,The primary reason I switched to the mac about 8 months ago was because Microsoft produces incredibl,2944,2
2945,B000WR2F3G,A2F2Y0BJS7V49Y,A1E0XB78OUMY2T,"If you do any programming or statistical analysis with Office, stay away from this ripoff!!!  VBA an",2945,1
2946,B000WR2F3G,A2F2Y0BJS7V49Y,A225G2TFM76GYX,Overall this suite is excellent with a beautiful new interface.  Science and other technical users n,2946,3
2947,B000WR2F2M,A2N2XU3U2LYUZS,A1P1PUMES75Y5P,"Using this program makes my iMac (core 2 duo, with default 1 gig memory) run REALLY slowly, usually ",2947,1
2948,B000WR2F3G,A2F2Y0BJS7V49Y,ABOTQXNUBA1MM,"I believe in keeping it legal and updated most of the time (sorry Quark, you stink).

There are a fe",2948,4
2949,B000WR2F3G,A2F2Y0BJS7V49Y,A2IMJ568SJ22UW,The Office 2008 Upgrade license allows installation on both a desktop system and a laptop. It also a,2949,3
2950,B000WR2F3G,A2F2Y0BJS7V49Y,A2I5LVVQ7WXEH6,This is really a very good upgrade from Office 2004.  Much more versatility.  Am finding a few quirk,2950,5
2951,B000WS1590,A1GNYKVAT4ZHT1,A1E0XB78OUMY2T,Apparently Bill Gates thinks we haven't suffered enough.  Visual Basic for Applications (VBA) has be,2951,1
2952,B000WS1590,A1GNYKVAT4ZHT1,A1RGW8ZYX0PAE1,Office 2008 for the Mac has been out over a year and it still is full of bugs and lacks the function,2952,1
2953,B000WY1Q5M,A3FBTJCCNQXW2U,A1QBIFGNRTBJAJ,Installs easily.  Haven't used it on the road yet but list of cities covered is impressive.,2953,5
2954,B000WY20ZM,A1WBEIH7Z37LN9,A3DC6U3FJKZ8NV,"I needed a few new images, so picked this up. Wow, there is a sea of images from which to take ones ",2954,4
2955,B000WY20ZM,A1WBEIH7Z37LN9,A3OXHLG6DIBRW8,"As others have noted, Clipart&More ""3.5 Million Clipart, Fonts, Photos, & More"" is not really all of",2955,4
2956,B000WY20ZM,A1WBEIH7Z37LN9,A5X444UZBWXW2,"In reading the comments I find no mention of ""Royalty Free"".

This is down in the ""You are not permi",2956,2
2957,B000X86ZAS,A3RZOPQ42Q50B1,A225G2TFM76GYX,Overall this office suite is excellent.  A word of cautiuon for those who use Excel for Scientific a,2957,4
2958,B000X86ZAS,A3RZOPQ42Q50B1,A2WM1KL9DQSQ18,"This update has been a long time coming, but worth the wait.  One of the most basic improvements is ",2958,5
2959,B000X86ZAS,A3RZOPQ42Q50B1,A1R9QOPV6HVEKF,"When it comes to office applications including spreadsheets, word processing and the occasional pres",2959,4
2960,B000X86ZAS,A3RZOPQ42Q50B1,A105S56ODHGJEK,Microsoft Office 2008 for Mac provides a fully-featured solution with few if any bugs that I've enco,2960,5
2961,B000X86ZAS,A3RZOPQ42Q50B1,A1V3PCKVCJ3TTZ,I've owned Mac's since the original 128K Mac and Microsoft Products have always had integration issu,2961,3
2962,B000X86ZAS,A3RZOPQ42Q50B1,A3E0CV9614GQJV,Please note that this review refers to the 2008 Mac Home and Student Edition.  This edition is nativ,2962,1
2963,B000X86ZAS,A3RZOPQ42Q50B1,A13JDHPNAD2L0P,Microsoft Office for Mac is the worst software I've ever wasted my money on. I paid like $400 for it,2963,1
2964,B000X86ZAS,A3RZOPQ42Q50B1,A37QUQPYFMR9Y9,It's not a one-star product.  It can't be.  The interoperability with Office 2003 and 2007 alone mak,2964,3
2965,B000X86ZAS,A3RZOPQ42Q50B1,A1R0LNM873ALSV,Finally a Intel-native version of MS Office for the Mac. Much quicker to launch than the previous ve,2965,5
2966,B000X86ZAS,A3RZOPQ42Q50B1,A193EJOOL5WHG4,"Typical Microsoft; first thing I had to do was update the program!!!!
I will convert everything to I",2966,3
2967,B000X86ZAS,A3RZOPQ42Q50B1,AHROSV6WJOEGY,Word and Excel 2008 work reasonably well. PowerPoint 2008 has a longstanding bug that causes intoler,2967,1
2968,B000X86ZAS,A3RZOPQ42Q50B1,AAJIGWE242MSN,I have been terribly disappointed with Office for Mac 2008 since Day 1.  When I first installed it a,2968,2
2969,B000X86ZAS,A3RZOPQ42Q50B1,A1C760KGFSRI6F,"Microsoft Office 2008 for Mac is a very cleanly designed, easy-to-use version of the Office product ",2969,4
2970,B000X86ZAS,A3RZOPQ42Q50B1,A2J8DE8R94ZB02,"I'll admit,  I am mainly a Windows guy, but I do have a Mac and need to use office for work.  So, us",2970,4
2971,B000X86ZAS,A3RZOPQ42Q50B1,A15IH0ZQ87H51P,"I gave this to my brother to try on his mac, and he loves it. It has all the Microsoft functionality",2971,5
2972,B000X86ZAS,A3RZOPQ42Q50B1,A3OC42X7H74D1Y,"I held off installing Office 2008/Mac till my new MacBook Pro arrived, because I was afraid I'd bog ",2972,4
2973,B000X86ZAS,A3RZOPQ42Q50B1,A11EYMH9UV9XG7,I'm a long time Windows user who just bought my first Mac computer this year. I installed Office 200,2973,3
2974,B000X86ZAS,A3RZOPQ42Q50B1,A313H6238N589,The Entourage that comes with the Home & Student edition does NOT work with Exchange email (cannot b,2974,3
2975,B000X86ZAS,A3RZOPQ42Q50B1,AQZH7YTWQPOBE,This is a big improvement over previous versions of Microsoft Office for MAC. The interface is easy ,2975,4
2976,B000X86ZAS,A3RZOPQ42Q50B1,A18U9BQQQ0U8F5,"Some disclosures here. First off, I'm primarily a PC user. I've got a MacBook laptop for remote work",2976,3
2977,B000X86ZAS,A3RZOPQ42Q50B1,A3LDLV1GWQJLEQ,"This is a feature rich update of the Office:Mac program. The user interface is elegant, and very Mac",2977,5
2978,B000X86ZAS,A3RZOPQ42Q50B1,A1JZFGZEZVWQPY,Works ok on Mac. As other reviewers have stated elsewhere the windows version works smoother and thi,2978,3
2979,B000X86ZAS,A3RZOPQ42Q50B1,A1JUBRIZMO0RJV,"I love my Macs.  In truth, I love nearly everything created by Apple including their software.  I ow",2979,4
2980,B000X86ZAS,A3RZOPQ42Q50B1,A1YLJG0TWVI5JR,"Okay, everybody needs to open and save documents in the various office formats.  But there are a lot",2980,3
2981,B000X86ZAS,A3RZOPQ42Q50B1,A1P3DDFL423B3C,"I love OpenOffice and I hate spending money on buying MS Office.  However, I got tired of OpenOffice",2981,4
2982,B000X86ZAS,A3RZOPQ42Q50B1,A2D9VD96W8PADC,Microsoft Office 2008 for Mac installed perfectly the first time and continues to perform perfectly.,2982,5
2983,B000X86ZAS,A3RZOPQ42Q50B1,A20DZX38KRBIT8,This is a great version of MS office for your mac.  I love how it has it's own look and doesn't look,2983,5
2984,B000X86ZAS,A3RZOPQ42Q50B1,A1VBDKF0GK5A10,"i can't really review the software, i ordered the wrong item.
amazon and cargologo was very nice in ",2984,3
